PROJECT	TIMEPOINT	proj_min_commit_fraction	proj_max_commit_fraction
Kahe_6	2020032623	1.0	1.0
Kahe_6	2020032700	1.0	1.0
Kahe_6	2020032701	1.0	1.0
Kahe_6	2020032702	1.0	1.0
Kahe_6	2020032703	1.0	1.0
Kahe_6	2020032704	1.0	1.0
Kahe_6	2020032705	1.0	1.0
Kahe_6	2020032706	1.0	1.0
Kahe_6	2020032707	1.0	1.0
Kahe_6	2020032708	1.0	1.0
Kahe_6	2020032709	1.0	1.0
Kahe_6	2020032710	1.0	1.0
Kahe_6	2020032711	1.0	1.0
Kahe_6	2020032712	1.0	1.0
Kahe_6	2020032713	1.0	1.0
Kahe_6	2020032714	1.0	1.0
Kahe_6	2020032715	1.0	1.0
Kahe_6	2020032716	1.0	1.0
Kahe_6	2020032717	1.0	1.0
Kahe_6	2020032718	1.0	1.0
Kahe_6	2020032719	1.0	1.0
Kahe_6	2020032720	1.0	1.0
Kahe_6	2020032721	1.0	1.0
Kahe_6	2020032722	1.0	1.0
Kahe_6	2020032723	1.0	1.0
Kahe_6	2020032800	1.0	1.0
Kahe_6	2020032801	1.0	1.0
Kahe_6	2020032802	1.0	1.0
Kahe_6	2020032803	1.0	1.0
Kahe_6	2020032804	1.0	1.0
Kahe_6	2020032805	1.0	1.0
Kahe_6	2020032806	1.0	1.0
Kahe_6	2020032807	1.0	1.0
Kahe_6	2020032808	1.0	1.0
Kahe_6	2020032809	1.0	1.0
Kahe_6	2020032810	1.0	1.0
Kahe_6	2020032811	1.0	1.0
Kahe_6	2020032812	1.0	1.0
Kahe_6	2020032813	1.0	1.0
Kahe_6	2020032814	1.0	1.0
Kahe_6	2020032815	1.0	1.0
Kahe_6	2020032816	1.0	1.0
Kahe_6	2020032817	1.0	1.0
Kahe_6	2020032818	1.0	1.0
Kahe_6	2020032819	1.0	1.0
Kahe_6	2020032820	1.0	1.0
Kahe_6	2020032821	1.0	1.0
Kahe_6	2020032822	1.0	1.0
Kahe_6	2020032823	1.0	1.0
Kahe_6	2020032900	1.0	1.0
Kahe_6	2020032901	1.0	1.0
Kahe_6	2020032902	1.0	1.0
Kahe_6	2020032903	1.0	1.0
Kahe_6	2020032904	1.0	1.0
Kahe_6	2020032905	1.0	1.0
Kahe_6	2020032906	1.0	1.0
Kahe_6	2020032907	1.0	1.0
Kahe_6	2020032908	1.0	1.0
Kahe_6	2020032909	1.0	1.0
Kahe_6	2020032910	1.0	1.0
Kahe_6	2020032911	1.0	1.0
Kahe_6	2020032912	1.0	1.0
Kahe_6	2020032913	1.0	1.0
Kahe_6	2020032914	1.0	1.0
Kahe_6	2020032915	1.0	1.0
Kahe_6	2020032916	1.0	1.0
Kahe_6	2020032917	1.0	1.0
Kahe_6	2020032918	1.0	1.0
Kahe_6	2020032919	1.0	1.0
Kahe_6	2020032920	1.0	1.0
Kahe_6	2020032921	1.0	1.0
Kahe_6	2020032922	1.0	1.0
Kahe_6	2020032923	1.0	1.0
Kahe_6	2020033000	1.0	1.0
Kahe_6	2020033001	1.0	1.0
Kahe_6	2020033002	1.0	1.0
Kahe_6	2020033003	1.0	1.0
Kahe_6	2020033004	1.0	1.0
Kahe_6	2020033005	1.0	1.0
Kahe_6	2020033006	1.0	1.0
Kahe_6	2020033007	1.0	1.0
Kahe_6	2020033008	1.0	1.0
Kahe_6	2020033009	1.0	1.0
Kahe_6	2020033010	1.0	1.0
Kahe_6	2020033011	1.0	1.0
Kahe_6	2020033012	1.0	1.0
Kahe_6	2020033013	1.0	1.0
Kahe_6	2020033014	1.0	1.0
Kahe_6	2020033015	1.0	1.0
Kahe_6	2020033016	1.0	1.0
Kahe_6	2020033017	1.0	1.0
Kahe_6	2020033018	1.0	1.0
Kahe_6	2020033019	1.0	1.0
Kahe_6	2020033020	1.0	1.0
Kahe_6	2020033021	1.0	1.0
Kahe_6	2020033022	1.0	1.0
Kahe_6	2020033023	1.0	1.0
Kahe_6	2020033100	1.0	1.0
Kahe_6	2020033101	1.0	1.0
Kahe_6	2020033102	1.0	1.0
Kahe_6	2020033103	1.0	1.0
Kahe_6	2020033104	1.0	1.0
Kahe_6	2020033105	1.0	1.0
Kahe_6	2020033106	1.0	1.0
Kahe_6	2020033107	1.0	1.0
Kahe_6	2020033108	1.0	1.0
Kahe_6	2020033109	1.0	1.0
Kahe_6	2020033110	1.0	1.0
Kahe_6	2020033111	1.0	1.0
Kahe_6	2020033112	1.0	1.0
Kahe_6	2020033113	1.0	1.0
Kahe_6	2020033114	1.0	1.0
Kahe_6	2020033115	1.0	1.0
Kahe_6	2020033116	1.0	1.0
Kahe_6	2020033117	1.0	1.0
Kahe_6	2020033118	1.0	1.0
Kahe_6	2020033119	1.0	1.0
Kahe_6	2020033120	1.0	1.0
Kahe_6	2020033121	1.0	1.0
Kahe_6	2020033122	1.0	1.0
Kahe_6	2020033123	1.0	1.0
Kahe_6	2020040100	1.0	1.0
Kahe_6	2020040101	1.0	1.0
Kahe_6	2020040102	1.0	1.0
Kahe_6	2020040103	1.0	1.0
Kahe_6	2020040104	1.0	1.0
Kahe_6	2020040105	1.0	1.0
Kahe_6	2020040106	1.0	1.0
Kahe_6	2020040107	1.0	1.0
Kahe_6	2020040108	1.0	1.0
Kahe_6	2020040109	1.0	1.0
Kahe_6	2020040110	1.0	1.0
Kahe_6	2020040111	1.0	1.0
Kahe_6	2020040112	1.0	1.0
Kahe_6	2020040113	1.0	1.0
Kahe_6	2020040114	1.0	1.0
Kahe_6	2020040115	1.0	1.0
Kahe_6	2020040116	1.0	1.0
Kahe_6	2020040117	1.0	1.0
Kahe_6	2020040118	1.0	1.0
Kahe_6	2020040119	1.0	1.0
Kahe_6	2020040120	1.0	1.0
Kahe_6	2020040121	1.0	1.0
Kahe_6	2020040122	1.0	1.0
Kahe_6	2020040123	1.0	1.0
Kahe_6	2020040200	1.0	1.0
Kahe_6	2020040201	1.0	1.0
Kahe_6	2020040202	1.0	1.0
Kahe_6	2020040203	1.0	1.0
Kahe_6	2020040204	1.0	1.0
Kahe_6	2020040205	1.0	1.0
Kahe_6	2020040206	1.0	1.0
Kahe_6	2020040207	1.0	1.0
Kahe_6	2020040208	1.0	1.0
Kahe_6	2020040209	1.0	1.0
Kahe_6	2020040210	1.0	1.0
Kahe_6	2020040211	1.0	1.0
Kahe_6	2020040212	1.0	1.0
Kahe_6	2020040213	1.0	1.0
Kahe_6	2020040214	1.0	1.0
Kahe_6	2020040215	1.0	1.0
Kahe_6	2020040216	1.0	1.0
Kahe_6	2020040217	1.0	1.0
Kahe_6	2020040218	1.0	1.0
Kahe_6	2020040219	1.0	1.0
Kahe_6	2020040220	1.0	1.0
Kahe_6	2020040221	1.0	1.0
Kahe_6	2020040222	1.0	1.0
Kahe_6	2020040223	1.0	1.0
Kahe_6	2020040300	1.0	1.0
Kahe_6	2020040301	1.0	1.0
Kahe_6	2020040302	1.0	1.0
Kahe_6	2020040303	1.0	1.0
Kahe_6	2020040304	1.0	1.0
Kahe_6	2020040305	1.0	1.0
Kahe_6	2020040306	1.0	1.0
Kahe_6	2020040307	1.0	1.0
Kahe_6	2020040308	1.0	1.0
Kahe_6	2020040309	1.0	1.0
Kahe_6	2020040310	1.0	1.0
Kahe_6	2020040311	1.0	1.0
Kahe_6	2020040312	1.0	1.0
Kahe_6	2020040313	1.0	1.0
Kahe_6	2020040314	1.0	1.0
Kahe_6	2020040315	1.0	1.0
Kahe_6	2020040316	1.0	1.0
Kahe_6	2020040317	1.0	1.0
Kahe_6	2020040318	1.0	1.0
Kahe_6	2020040319	1.0	1.0
Kahe_6	2020040320	1.0	1.0
Kahe_6	2020040321	1.0	1.0
Kahe_6	2020040322	1.0	1.0
Kahe_6	2020040323	1.0	1.0
Kahe_6	2020040400	1.0	1.0
Kahe_6	2020040401	1.0	1.0
Kahe_6	2020040402	1.0	1.0
Kahe_6	2020040403	1.0	1.0
Kahe_6	2020040404	1.0	1.0
Kahe_6	2020040405	1.0	1.0
Kahe_6	2020040406	1.0	1.0
Kahe_6	2020040407	1.0	1.0
Kahe_6	2020040408	1.0	1.0
Kahe_6	2020040409	1.0	1.0
Kahe_6	2020040410	1.0	1.0
Kahe_6	2020040411	1.0	1.0
Kahe_6	2020040412	1.0	1.0
Kahe_6	2020040413	1.0	1.0
Kahe_6	2020040414	1.0	1.0
Kahe_6	2020040415	1.0	1.0
Kahe_6	2020040416	1.0	1.0
Kahe_6	2020040417	1.0	1.0
Kahe_6	2020040418	1.0	1.0
Kahe_6	2020040419	1.0	1.0
Kahe_6	2020040420	1.0	1.0
Kahe_6	2020040421	1.0	1.0
Kahe_6	2020040422	1.0	1.0
Kahe_6	2020040423	1.0	1.0
Kahe_6	2020040500	1.0	1.0
Kahe_6	2020040501	1.0	1.0
Kahe_6	2020040502	1.0	1.0
Kahe_6	2020040503	1.0	1.0
Kahe_6	2020040504	1.0	1.0
Kahe_6	2020040505	1.0	1.0
Kahe_6	2020040506	1.0	1.0
Kahe_6	2020040507	1.0	1.0
Kahe_6	2020040508	1.0	1.0
Kahe_6	2020040509	1.0	1.0
Kahe_6	2020040510	1.0	1.0
Kahe_6	2020040511	1.0	1.0
Kahe_6	2020040512	1.0	1.0
Kahe_6	2020040513	1.0	1.0
Kahe_6	2020040514	1.0	1.0
Kahe_6	2020040515	1.0	1.0
Kahe_6	2020040516	1.0	1.0
Kahe_6	2020040517	1.0	1.0
Kahe_6	2020040518	1.0	1.0
Kahe_6	2020040519	1.0	1.0
Kahe_6	2020040520	1.0	1.0
Kahe_6	2020040521	1.0	1.0
Kahe_6	2020040522	1.0	1.0
Kahe_6	2020040523	1.0	1.0
Kahe_6	2020040600	1.0	1.0
Kahe_6	2020040601	1.0	1.0
Kahe_6	2020040602	1.0	1.0
Kahe_6	2020040603	1.0	1.0
Kahe_6	2020040604	1.0	1.0
Kahe_6	2020040605	1.0	1.0
Kahe_6	2020040606	1.0	1.0
Kahe_6	2020040607	1.0	1.0
Kahe_6	2020040608	1.0	1.0
Kahe_6	2020040609	1.0	1.0
Kahe_6	2020040610	1.0	1.0
Kahe_6	2020040611	1.0	1.0
Kahe_6	2020040612	1.0	1.0
Kahe_6	2020040613	1.0	1.0
Kahe_6	2020040614	1.0	1.0
Kahe_6	2020040615	1.0	1.0
Kahe_6	2020040616	1.0	1.0
Kahe_6	2020040617	1.0	1.0
Kahe_6	2020040618	1.0	1.0
Kahe_6	2020040619	1.0	1.0
Kahe_6	2020040620	1.0	1.0
Kahe_6	2020040621	1.0	1.0
Kahe_6	2020040622	1.0	1.0
Kahe_6	2020040623	1.0	1.0
Kahe_6	2020040700	1.0	1.0
Kahe_6	2020040701	1.0	1.0
Kahe_6	2020040702	1.0	1.0
Kahe_6	2020040703	1.0	1.0
Kahe_6	2020040704	1.0	1.0
Kahe_6	2020040705	1.0	1.0
Kahe_6	2020040706	1.0	1.0
Kahe_6	2020040707	1.0	1.0
Kahe_6	2020040708	1.0	1.0
Kahe_6	2020040709	1.0	1.0
Kahe_6	2020040710	1.0	1.0
Kahe_6	2020040711	1.0	1.0
Kahe_6	2020040712	1.0	1.0
Kahe_6	2020040713	1.0	1.0
Kahe_6	2020040714	1.0	1.0
Kahe_6	2020040715	1.0	1.0
Kahe_6	2020040716	1.0	1.0
Kahe_6	2020040717	1.0	1.0
Kahe_6	2020040718	1.0	1.0
Kahe_6	2020040719	1.0	1.0
Kahe_6	2020040720	1.0	1.0
Kahe_6	2020040721	1.0	1.0
Kahe_6	2020040722	1.0	1.0
Kahe_6	2020040723	1.0	1.0
Kahe_6	2020040800	1.0	1.0
Kahe_6	2020040801	1.0	1.0
Kahe_6	2020040802	1.0	1.0
Kahe_6	2020040803	1.0	1.0
Kahe_6	2020040804	1.0	1.0
Kahe_6	2020040805	1.0	1.0
Kahe_6	2020040806	1.0	1.0
Kahe_6	2020040807	1.0	1.0
Kahe_6	2020040808	1.0	1.0
Kahe_6	2020040809	1.0	1.0
Kahe_6	2020040810	1.0	1.0
Kahe_6	2020040811	1.0	1.0
Kahe_6	2020040812	1.0	1.0
Kahe_6	2020040813	1.0	1.0
Kahe_6	2020040814	1.0	1.0
Kahe_6	2020040815	1.0	1.0
Kahe_6	2020040816	1.0	1.0
Kahe_6	2020040817	1.0	1.0
Kahe_6	2020040818	1.0	1.0
Kahe_6	2020040819	1.0	1.0
Kahe_6	2020040820	1.0	1.0
Kahe_6	2020040821	1.0	1.0
Kahe_6	2020040822	1.0	1.0
Kahe_6	2020040823	1.0	1.0
Kahe_6	2020040900	1.0	1.0
Kahe_6	2020040901	1.0	1.0
Kahe_6	2020040902	1.0	1.0
Kahe_6	2020040903	1.0	1.0
Kahe_6	2020040904	1.0	1.0
Kahe_6	2020040905	1.0	1.0
Kahe_6	2020040906	1.0	1.0
Kahe_6	2020040907	1.0	1.0
Kahe_6	2020040908	1.0	1.0
Kahe_6	2020040909	1.0	1.0
Kahe_6	2020040910	1.0	1.0
Kahe_6	2020040911	1.0	1.0
Kahe_6	2020040912	1.0	1.0
Kahe_6	2020040913	1.0	1.0
Kahe_6	2020040914	1.0	1.0
Kahe_6	2020040915	1.0	1.0
Kahe_6	2020040916	1.0	1.0
Kahe_6	2020040917	1.0	1.0
Kahe_6	2020040918	1.0	1.0
Kahe_6	2020040919	1.0	1.0
Kahe_6	2020040920	1.0	1.0
Kahe_6	2020040921	1.0	1.0
Kahe_6	2020040922	1.0	1.0
Kahe_6	2020040923	1.0	1.0
Kahe_6	2020041000	1.0	1.0
Kahe_6	2020041001	1.0	1.0
Kahe_6	2020041002	1.0	1.0
Kahe_6	2020041003	1.0	1.0
Kahe_6	2020041004	1.0	1.0
Kahe_6	2020041005	1.0	1.0
Kahe_6	2020041006	1.0	1.0
Kahe_6	2020041007	1.0	1.0
Kahe_6	2020041008	1.0	1.0
Kahe_6	2020041009	1.0	1.0
Kahe_6	2020041010	1.0	1.0
Kahe_6	2020041011	1.0	1.0
Kahe_6	2020041012	1.0	1.0
Kahe_6	2020041013	1.0	1.0
Kahe_6	2020041014	1.0	1.0
Kahe_6	2020041015	1.0	1.0
Kahe_6	2020041016	1.0	1.0
Kahe_6	2020041017	1.0	1.0
Kahe_6	2020041018	1.0	1.0
Kahe_6	2020041019	1.0	1.0
Kahe_6	2020041020	1.0	1.0
Kahe_6	2020041021	1.0	1.0
Kahe_6	2020041022	1.0	1.0
Kahe_6	2020041023	1.0	1.0
Kahe_6	2020041100	1.0	1.0
Kahe_6	2020041101	1.0	1.0
Kahe_6	2020041102	1.0	1.0
Kahe_6	2020041103	1.0	1.0
Kahe_6	2020041104	1.0	1.0
Kahe_6	2020041105	1.0	1.0
Kahe_6	2020041106	1.0	1.0
Kahe_6	2020041107	1.0	1.0
Kahe_6	2020041108	1.0	1.0
Kahe_6	2020041109	1.0	1.0
Kahe_6	2020041110	1.0	1.0
Kahe_6	2020041111	1.0	1.0
Kahe_6	2020041112	1.0	1.0
Kahe_6	2020041113	1.0	1.0
Kahe_6	2020041114	1.0	1.0
Kahe_6	2020041115	1.0	1.0
Kahe_6	2020041116	1.0	1.0
Kahe_6	2020041117	1.0	1.0
Kahe_6	2020041118	1.0	1.0
Kahe_6	2020041119	1.0	1.0
Kahe_6	2020041120	1.0	1.0
Kahe_6	2020041121	1.0	1.0
Kahe_6	2020041122	1.0	1.0
Kahe_6	2020041123	1.0	1.0
Kahe_6	2020041200	1.0	1.0
Kahe_6	2020041201	1.0	1.0
Kahe_6	2020041202	1.0	1.0
Kahe_6	2020041203	1.0	1.0
Kahe_6	2020041204	1.0	1.0
Kahe_6	2020041205	1.0	1.0
Kahe_6	2020041206	1.0	1.0
Kahe_6	2020041207	1.0	1.0
Kahe_6	2020041208	1.0	1.0
Kahe_6	2020041209	1.0	1.0
Kahe_6	2020041210	1.0	1.0
Kahe_6	2020041211	1.0	1.0
Kahe_6	2020041212	1.0	1.0
Kahe_6	2020041213	1.0	1.0
Kahe_6	2020041214	1.0	1.0
Kahe_6	2020041215	1.0	1.0
Kahe_6	2020041216	1.0	1.0
Kahe_6	2020041217	1.0	1.0
Kahe_6	2020041218	1.0	1.0
Kahe_6	2020041219	1.0	1.0
Kahe_6	2020041220	1.0	1.0
Kahe_6	2020041221	1.0	1.0
Kahe_6	2020041222	1.0	1.0
Kahe_6	2020041223	1.0	1.0
Kahe_6	2020041300	1.0	1.0
Kahe_6	2020041301	1.0	1.0
Kahe_6	2020041302	1.0	1.0
Kahe_6	2020041303	1.0	1.0
Kahe_6	2020041304	1.0	1.0
Kahe_6	2020041305	1.0	1.0
Kahe_6	2020041306	1.0	1.0
Kahe_6	2020041307	1.0	1.0
Kahe_6	2020041308	1.0	1.0
Kahe_6	2020041309	1.0	1.0
Kahe_6	2020041310	1.0	1.0
Kahe_6	2020041311	1.0	1.0
Kahe_6	2020041312	1.0	1.0
Kahe_6	2020041313	1.0	1.0
Kahe_6	2020041314	1.0	1.0
Kahe_6	2020041315	1.0	1.0
Kahe_6	2020041316	1.0	1.0
Kahe_6	2020041317	1.0	1.0
Kahe_6	2020041318	1.0	1.0
Kahe_6	2020041319	1.0	1.0
Kahe_6	2020041320	1.0	1.0
Kahe_6	2020041321	1.0	1.0
Kahe_6	2020041322	1.0	1.0
Kahe_6	2020041323	1.0	1.0
Kahe_6	2020041400	1.0	1.0
Kahe_6	2020041401	1.0	1.0
Kahe_6	2020041402	1.0	1.0
Kahe_6	2020041403	1.0	1.0
Kahe_6	2020041404	1.0	1.0
Kahe_6	2020041405	1.0	1.0
Kahe_6	2020041406	1.0	1.0
Kahe_6	2020041407	1.0	1.0
Kahe_6	2020041408	1.0	1.0
Kahe_6	2020041409	1.0	1.0
Kahe_6	2020041410	1.0	1.0
Kahe_6	2020041411	1.0	1.0
Kahe_6	2020041412	1.0	1.0
Kahe_6	2020041413	1.0	1.0
Kahe_6	2020041414	1.0	1.0
Kahe_6	2020041415	1.0	1.0
Kahe_6	2020041416	1.0	1.0
Kahe_6	2020041417	1.0	1.0
Kahe_6	2020041418	1.0	1.0
Kahe_6	2020041419	1.0	1.0
Kahe_6	2020041420	1.0	1.0
Kahe_6	2020041421	1.0	1.0
Kahe_6	2020041422	1.0	1.0
Kahe_6	2020041423	1.0	1.0
Kahe_6	2020041500	1.0	1.0
Kahe_6	2020041501	1.0	1.0
Kahe_6	2020041502	1.0	1.0
Kahe_6	2020041503	1.0	1.0
Kahe_6	2020041504	1.0	1.0
Kahe_6	2020041505	1.0	1.0
Kahe_6	2020041506	1.0	1.0
Kahe_6	2020041507	1.0	1.0
Kahe_6	2020041508	1.0	1.0
Kahe_6	2020041509	1.0	1.0
Kahe_6	2020041510	1.0	1.0
Kahe_6	2020041511	1.0	1.0
Kahe_6	2020041512	1.0	1.0
Kahe_6	2020041513	1.0	1.0
Kahe_6	2020041514	1.0	1.0
Kahe_6	2020041515	1.0	1.0
Kahe_6	2020041516	1.0	1.0
Kahe_6	2020041517	1.0	1.0
Kahe_6	2020041518	1.0	1.0
Kahe_6	2020041519	1.0	1.0
Kahe_6	2020041520	1.0	1.0
Kahe_6	2020041521	1.0	1.0
Kahe_6	2020041522	1.0	1.0
Kahe_6	2020041523	1.0	1.0
Kahe_6	2020041600	1.0	1.0
Kahe_6	2020041601	1.0	1.0
Kahe_6	2020041602	1.0	1.0
Kahe_6	2020041603	1.0	1.0
Kahe_6	2020041604	1.0	1.0
Kahe_6	2020041605	1.0	1.0
Kahe_6	2020041606	1.0	1.0
Kahe_6	2020041607	1.0	1.0
Kahe_6	2020041608	1.0	1.0
Kahe_6	2020041609	1.0	1.0
Kahe_6	2020041610	1.0	1.0
Kahe_6	2020041611	1.0	1.0
Kahe_6	2020041612	1.0	1.0
Kahe_6	2020041613	1.0	1.0
Kahe_6	2020041614	1.0	1.0
Kahe_6	2020041615	1.0	1.0
Kahe_6	2020041616	1.0	1.0
Kahe_6	2020041617	1.0	1.0
Kahe_6	2020041618	1.0	1.0
Kahe_6	2020041619	1.0	1.0
Kahe_6	2020041620	1.0	1.0
Kahe_6	2020041621	1.0	1.0
Kahe_6	2020041622	1.0	1.0
Kahe_6	2020041623	1.0	1.0
Kahe_6	2020041700	1.0	1.0
Kahe_6	2020041701	1.0	1.0
Kahe_6	2020041702	1.0	1.0
Kahe_6	2020041703	1.0	1.0
Kahe_6	2020041704	1.0	1.0
Kahe_6	2020041705	1.0	1.0
Kahe_6	2020041706	1.0	1.0
Kahe_6	2020041707	1.0	1.0
Kahe_6	2020041708	1.0	1.0
Kahe_6	2020041709	1.0	1.0
Kahe_6	2020041710	1.0	1.0
Kahe_6	2020041711	1.0	1.0
Kahe_6	2020041712	1.0	1.0
Kahe_6	2020041713	1.0	1.0
Kahe_6	2020041714	1.0	1.0
Kahe_6	2020041715	1.0	1.0
Kahe_6	2020041716	1.0	1.0
Kahe_6	2020041717	1.0	1.0
Kahe_6	2020041718	1.0	1.0
Kahe_6	2020041719	1.0	1.0
Kahe_6	2020041720	1.0	1.0
Kahe_6	2020041721	1.0	1.0
Kahe_6	2020041722	1.0	1.0
Kahe_6	2020041723	1.0	1.0
Kahe_6	2020041800	1.0	1.0
Kahe_6	2020041801	1.0	1.0
Kahe_6	2020041802	1.0	1.0
Kahe_6	2020041803	1.0	1.0
Kahe_6	2020041804	1.0	1.0
Kahe_6	2020041805	1.0	1.0
Kahe_6	2020041806	1.0	1.0
Kahe_6	2020041807	1.0	1.0
Kahe_6	2020041808	1.0	1.0
Kahe_6	2020041809	1.0	1.0
Kahe_6	2020041810	1.0	1.0
Kahe_6	2020041811	1.0	1.0
Kahe_6	2020041812	1.0	1.0
Kahe_6	2020041813	1.0	1.0
Kahe_6	2020041814	1.0	1.0
Kahe_6	2020041815	1.0	1.0
Kahe_6	2020041816	1.0	1.0
Kahe_6	2020041817	1.0	1.0
Kahe_6	2020041818	1.0	1.0
Kahe_6	2020041819	1.0	1.0
Kahe_6	2020041820	1.0	1.0
Kahe_6	2020041821	1.0	1.0
Kahe_6	2020041822	1.0	1.0
Kahe_6	2020041823	1.0	1.0
Kahe_6	2020041900	1.0	1.0
Kahe_6	2020041901	1.0	1.0
Kahe_6	2020041902	1.0	1.0
Kahe_6	2020041903	1.0	1.0
Kahe_6	2020041904	1.0	1.0
Kahe_6	2020041905	1.0	1.0
Kahe_6	2020041906	1.0	1.0
Kahe_6	2020041907	1.0	1.0
Kahe_6	2020041908	1.0	1.0
Kahe_6	2020041909	1.0	1.0
Kahe_6	2020041910	1.0	1.0
Kahe_6	2020041911	1.0	1.0
Kahe_6	2020041912	1.0	1.0
Kahe_6	2020041913	1.0	1.0
Kahe_6	2020041914	1.0	1.0
Kahe_6	2020041915	1.0	1.0
Kahe_6	2020041916	1.0	1.0
Kahe_6	2020041917	1.0	1.0
Kahe_6	2020041918	1.0	1.0
Kahe_6	2020041919	1.0	1.0
Kahe_6	2020041920	1.0	1.0
Kahe_6	2020041921	1.0	1.0
Kahe_6	2020041922	1.0	1.0
Kahe_6	2020041923	1.0	1.0
Kahe_6	2020042000	1.0	1.0
Kahe_6	2020042001	1.0	1.0
Kahe_6	2020042002	1.0	1.0
Kahe_6	2020042003	1.0	1.0
Kahe_6	2020042004	1.0	1.0
Kahe_6	2020042005	1.0	1.0
Kahe_6	2020042006	1.0	1.0
Kahe_6	2020042007	1.0	1.0
Kahe_6	2020042008	1.0	1.0
Kahe_6	2020042009	1.0	1.0
Kahe_6	2020042010	1.0	1.0
Kahe_6	2020042011	1.0	1.0
Kahe_6	2020042012	1.0	1.0
Kahe_6	2020042013	1.0	1.0
Kahe_6	2020042014	1.0	1.0
Kahe_6	2020042015	1.0	1.0
Kahe_6	2020042016	1.0	1.0
Kahe_6	2020042017	1.0	1.0
Kahe_6	2020042018	1.0	1.0
Kahe_6	2020042019	1.0	1.0
Kahe_6	2020042020	1.0	1.0
Kahe_6	2020042021	1.0	1.0
Kahe_6	2020042022	1.0	1.0
Kahe_6	2020042023	1.0	1.0
Kahe_6	2020042100	1.0	1.0
Kahe_6	2020042101	1.0	1.0
Kahe_6	2020042102	1.0	1.0
Kahe_6	2020042103	1.0	1.0
Kahe_6	2020042104	1.0	1.0
Kahe_6	2020042105	1.0	1.0
Kahe_6	2020042106	1.0	1.0
Kahe_6	2020042107	1.0	1.0
Kahe_6	2020042108	1.0	1.0
Kahe_6	2020042109	1.0	1.0
Kahe_6	2020042110	1.0	1.0
Kahe_6	2020042111	1.0	1.0
Kahe_6	2020042112	1.0	1.0
Kahe_6	2020042113	1.0	1.0
Kahe_6	2020042114	1.0	1.0
Kahe_6	2020042115	1.0	1.0
Kahe_6	2020042116	1.0	1.0
Kahe_6	2020042117	1.0	1.0
Kahe_6	2020042118	1.0	1.0
Kahe_6	2020042119	1.0	1.0
Kahe_6	2020042120	1.0	1.0
Kahe_6	2020042121	1.0	1.0
Kahe_6	2020042122	1.0	1.0
Kahe_6	2020042123	1.0	1.0
Kahe_6	2020042200	1.0	1.0
Kahe_6	2020042201	1.0	1.0
Kahe_6	2020042202	1.0	1.0
Kahe_6	2020042203	1.0	1.0
Kahe_6	2020042204	1.0	1.0
Kahe_6	2020042205	1.0	1.0
Kahe_6	2020042206	1.0	1.0
Kahe_6	2020042207	1.0	1.0
Kahe_6	2020042208	1.0	1.0
Kahe_6	2020042209	1.0	1.0
Kahe_6	2020042210	1.0	1.0
Kahe_6	2020042211	1.0	1.0
Kahe_6	2020042212	1.0	1.0
Kahe_6	2020042213	1.0	1.0
Kahe_6	2020042214	1.0	1.0
Kahe_6	2020042215	1.0	1.0
Kahe_6	2020042216	1.0	1.0
Kahe_6	2020042217	1.0	1.0
Kahe_6	2020042218	1.0	1.0
Kahe_6	2020042219	1.0	1.0
Kahe_6	2020042220	1.0	1.0
Kahe_6	2020042221	1.0	1.0
Kahe_6	2020042222	1.0	1.0
Kahe_6	2020042223	1.0	1.0
Kahe_6	2020042300	1.0	1.0
Kahe_6	2020042301	1.0	1.0
Kahe_6	2020042302	1.0	1.0
Kahe_6	2020042303	1.0	1.0
Kahe_6	2020042304	1.0	1.0
Kahe_6	2020042305	1.0	1.0
Kahe_6	2020042306	1.0	1.0
Kahe_6	2020042307	1.0	1.0
Kahe_6	2020042308	1.0	1.0
Kahe_6	2020042309	1.0	1.0
Kahe_6	2020042310	1.0	1.0
Kahe_6	2020042311	1.0	1.0
Kahe_6	2020042312	1.0	1.0
Kahe_6	2020042313	1.0	1.0
Kahe_6	2020042314	1.0	1.0
Kahe_6	2020042315	1.0	1.0
Kahe_6	2020042316	1.0	1.0
Kahe_6	2020042317	1.0	1.0
Kahe_6	2020042318	1.0	1.0
Kahe_6	2020042319	1.0	1.0
Kahe_6	2020042320	1.0	1.0
Kahe_6	2020042321	1.0	1.0
Kahe_6	2020042322	1.0	1.0
Kahe_6	2020042323	1.0	1.0
Kahe_6	2020042400	1.0	1.0
Kahe_6	2020042401	1.0	1.0
Kahe_6	2020042402	1.0	1.0
Kahe_6	2020042403	1.0	1.0
Kahe_6	2020042404	1.0	1.0
Kahe_6	2020042405	1.0	1.0
Kahe_6	2020042406	1.0	1.0
Kahe_6	2020042407	1.0	1.0
Kahe_6	2020042408	1.0	1.0
Kahe_6	2020042409	1.0	1.0
Kahe_6	2020042410	1.0	1.0
Kahe_6	2020042411	1.0	1.0
Kahe_6	2020042412	1.0	1.0
Kahe_6	2020042413	1.0	1.0
Kahe_6	2020042414	1.0	1.0
Kahe_6	2020042415	1.0	1.0
Kahe_6	2020042416	1.0	1.0
Kahe_6	2020042417	1.0	1.0
Kahe_6	2020042418	1.0	1.0
Kahe_6	2020042419	1.0	1.0
Kahe_6	2020042420	1.0	1.0
Kahe_6	2020042421	1.0	1.0
Kahe_6	2020042422	1.0	1.0
Kahe_6	2020042423	1.0	1.0
Kahe_6	2020042500	1.0	1.0
