LOAD_ZONE	TIMEPOINT	renewable_forecast_mw	contingency_reserve_requirement_mw	regulating_reserve_requirement_mw
Oahu	2020071415	119.581322308	180.0	38.6892331653
Oahu	2020071416	91.9250576923	180.0	38.6892331653
Oahu	2020071417	66.3041030769	180.0	38.6892331653
Oahu	2020071418	36.1645753846	180.0	24.5894367236
Oahu	2020071419	11.1942523846	180.0	10.6609100145
Oahu	2020071420	10.8	180.0	10.8152128888
Oahu	2020071421	15.6	180.0	14.16
Oahu	2020071422	18.5	180.0	15.6074643495
Oahu	2020071423	19.2	180.0	16.0935679159
Oahu	2020071500	17.1	180.0	14.7776987039
Oahu	2020071501	26.3	180.0	17.99
Oahu	2020071502	27.2	180.0	17.99
Oahu	2020071503	25.8	180.0	17.99
Oahu	2020071504	36.8	180.0	17.99
Oahu	2020071505	40.3	180.0	17.99
Oahu	2020071506	26.20275	180.0	20.0532007374
Oahu	2020071507	42.8094076923	180.0	29.8396066758
Oahu	2020071508	74.02685	180.0	38.6892331653
Oahu	2020071509	106.437140769	180.0	38.6892331653
Oahu	2020071510	132.161078462	180.0	38.6892331653
Oahu	2020071511	155.630834615	180.0	38.6892331653
Oahu	2020071512	181.486389231	180.0	38.6892331653
Oahu	2020071513	184.436369231	180.0	38.6892331653
Oahu	2020071514	155.079781538	180.0	38.6892331653
Oahu	2020071515	125.811706923	180.0	38.6892331653
Oahu	2020071516	95.0687907692	180.0	38.6892331653
Oahu	2020071517	71.2967530769	180.0	38.6892331653
Oahu	2020071518	40.3801130769	180.0	27.9543924926
Oahu	2020071519	12.5475025385	180.0	11.5923737376
Oahu	2020071520	6.9	180.0	7.64180497081
Oahu	2020071521	8.7	180.0	9.15996942205
Oahu	2020071522	9.0	180.0	9.39813963969
Oahu	2020071523	9.5	180.0	9.30317052613
Oahu	2020071600	21.7	180.0	17.19
Oahu	2020071601	19.9	180.0	16.3351507948
Oahu	2020071602	8.3	180.0	8.83598198634
Oahu	2020071603	20.4	180.0	16.5846185869
Oahu	2020071604	17.7	180.0	15.1160310964
Oahu	2020071605	22.9	180.0	17.19
Oahu	2020071606	6.10130185	180.0	6.55151039416
Oahu	2020071607	15.3792753846	180.0	13.7627425409
Oahu	2020071608	50.8634792308	180.0	36.0060463867
Oahu	2020071609	79.2213823077	180.0	38.6892331653
Oahu	2020071610	101.170279231	180.0	38.6892331653
Oahu	2020071611	135.86958	180.0	38.6892331653
Oahu	2020071612	147.322982308	180.0	38.6892331653
Oahu	2020071613	143.139893846	180.0	38.6892331653
Oahu	2020071614	139.226691538	180.0	38.6892331653
Oahu	2020071615	116.603735385	180.0	38.6892331653
Oahu	2020071616	92.4967123077	180.0	38.6892331653
Oahu	2020071617	71.5841792308	180.0	38.6892331653
Oahu	2020071618	34.8412961538	180.0	23.9908120231
Oahu	2020071619	19.2899295385	180.0	16.2753417225
Oahu	2020071620	22.0	180.0	17.19
Oahu	2020071621	24.1	180.0	17.4874743285
Oahu	2020071622	22.1	180.0	17.19
Oahu	2020071623	21.1	180.0	17.3282327123
Oahu	2020071700	25.2	180.0	17.8331270069
Oahu	2020071701	34.5	180.0	17.99
Oahu	2020071702	47.4	180.0	17.99
Oahu	2020071703	36.6	180.0	17.99
Oahu	2020071704	50.6	180.0	17.99
Oahu	2020071705	53.1	180.0	17.99
Oahu	2020071706	51.400825	180.0	36.4510441264
Oahu	2020071707	60.1551938462	180.0	38.6892331653
Oahu	2020071708	108.639906923	180.0	38.6892331653
Oahu	2020071709	133.003896154	180.0	38.6892331653
Oahu	2020071710	162.692681538	180.0	38.6892331653
Oahu	2020071711	184.111934615	180.0	38.6892331653
Oahu	2020071712	196.292595385	180.0	38.6892331653
Oahu	2020071713	198.83133	180.0	38.6892331653
Oahu	2020071714	182.558637692	180.0	38.6892331653
Oahu	2020071715	151.414173077	180.0	38.6892331653
Oahu	2020071716	124.303685385	180.0	38.6892331653
Oahu	2020071717	97.5796176923	180.0	38.6892331653
Oahu	2020071718	69.9307238462	180.0	38.6892331653
Oahu	2020071719	53.1709010769	180.0	37.7764945826
Oahu	2020071720	61.9	180.0	17.99
Oahu	2020071721	58.2	180.0	17.99
Oahu	2020071722	51.0	180.0	17.99
Oahu	2020071723	49.2	180.0	34.6614301527
Oahu	2020071800	58.4	180.0	17.99
Oahu	2020071801	53.9	180.0	17.99
Oahu	2020071802	56.1	180.0	17.99
Oahu	2020071803	62.7	180.0	17.99
Oahu	2020071804	62.5	180.0	17.99
Oahu	2020071805	50.5	180.0	17.99
Oahu	2020071806	55.2	180.0	38.6892331653
Oahu	2020071807	70.5354738462	180.0	38.6892331653
Oahu	2020071808	109.411463077	180.0	38.6892331653
Oahu	2020071809	134.916467692	180.0	38.6892331653
Oahu	2020071810	156.19726	180.0	38.6892331653
Oahu	2020071811	162.508416923	180.0	38.6892331653
Oahu	2020071812	172.787073846	180.0	38.6892331653
Oahu	2020071813	161.092886923	180.0	38.6892331653
Oahu	2020071814	149.72725	180.0	38.6892331653
Oahu	2020071815	138.770326923	180.0	38.6892331653
Oahu	2020071816	103.41448	180.0	38.6892331653
Oahu	2020071817	87.3146561538	180.0	38.6892331653
Oahu	2020071818	49.5176653846	180.0	34.8865394599
Oahu	2020071819	32.9608157692	180.0	23.1298041389
Oahu	2020071820	29.3	180.0	17.99
Oahu	2020071821	34.0	180.0	17.99
Oahu	2020071822	29.2	180.0	17.99
Oahu	2020071823	34.6	180.0	23.8710180553
Oahu	2020071900	41.2	180.0	17.99
Oahu	2020071901	48.0	180.0	17.99
Oahu	2020071902	39.1	180.0	17.99
Oahu	2020071903	32.6	180.0	17.99
Oahu	2020071904	29.9	180.0	17.99
Oahu	2020071905	32.3	180.0	17.99
Oahu	2020071906	35.50055	180.0	24.2272761858
Oahu	2020071907	40.8837453846	180.0	28.4282363771
Oahu	2020071908	85.1190584615	180.0	38.6892331653
Oahu	2020071909	107.535962308	180.0	38.6892331653
Oahu	2020071910	121.325496154	180.0	38.6892331653
Oahu	2020071911	126.615232308	180.0	38.6892331653
Oahu	2020071912	163.574857692	180.0	38.6892331653
Oahu	2020071913	148.241726923	180.0	38.6892331653
Oahu	2020071914	143.105060769	180.0	38.6892331653
Oahu	2020071915	128.65084	180.0	38.6892331653
Oahu	2020071916	102.228923077	180.0	38.6892331653
Oahu	2020071917	90.5913776923	180.0	38.6892331653
Oahu	2020071918	69.1691769231	180.0	38.6892331653
Oahu	2020071919	54.0512420769	180.0	38.4338872051
Oahu	2020071920	62.7	180.0	17.99
Oahu	2020071921	63.4	180.0	17.99
Oahu	2020071922	51.4	180.0	17.99
Oahu	2020071923	65.4	180.0	38.6892331653
Oahu	2020072000	65.6	180.0	17.99
Oahu	2020072001	64.6	180.0	17.99
Oahu	2020072002	42.2	180.0	17.99
Oahu	2020072003	35.3	180.0	17.99
Oahu	2020072004	34.7	180.0	17.99
Oahu	2020072005	37.8	180.0	17.99
Oahu	2020072006	39.40055	180.0	27.2404302887
Oahu	2020072007	48.7318369231	180.0	34.4359165164
Oahu	2020072008	81.1887115385	180.0	38.6892331653
Oahu	2020072009	109.077380769	180.0	38.6892331653
Oahu	2020072010	122.517976923	180.0	38.6892331653
Oahu	2020072011	151.842273077	180.0	38.6892331653
Oahu	2020072012	175.442790769	180.0	38.6892331653
Oahu	2020072013	169.612172308	180.0	38.6892331653
Oahu	2020072014	145.308420769	180.0	38.6892331653
Oahu	2020072015	141.401790769	180.0	38.6892331653
Oahu	2020072016	107.816565385	180.0	38.6892331653
Oahu	2020072017	98.0177853846	180.0	38.6892331653
Oahu	2020072018	68.5225976923	180.0	38.6892331653
Oahu	2020072019	51.6928364615	180.0	36.6729447895
Oahu	2020072020	49.1	180.0	17.99
Oahu	2020072021	65.8	180.0	17.99
Oahu	2020072022	66.2	180.0	17.99
Oahu	2020072023	83.2	180.0	38.6892331653
Oahu	2020072100	82.1	180.0	17.99
Oahu	2020072101	82.0	180.0	17.99
Oahu	2020072102	84.3	180.0	17.99
Oahu	2020072103	76.0	180.0	17.99
Oahu	2020072104	65.9	180.0	17.99
Oahu	2020072105	61.5	180.0	17.99
Oahu	2020072106	67.2	180.0	38.6892331653
Oahu	2020072107	76.8979923077	180.0	38.6892331653
Oahu	2020072108	110.650479231	180.0	38.6892331653
Oahu	2020072109	128.651606154	180.0	38.6892331653
Oahu	2020072110	153.917694615	180.0	38.6892331653
Oahu	2020072111	161.57138	180.0	38.6892331653
Oahu	2020072112	202.861040769	180.0	38.6892331653
Oahu	2020072113	190.543713846	180.0	38.6892331653
Oahu	2020072114	176.024616923	180.0	38.6892331653
Oahu	2020072115	155.577404615	180.0	38.6892331653
Oahu	2020072116	132.876801538	180.0	38.6892331653
Oahu	2020072117	112.794626154	180.0	38.6892331653
Oahu	2020072118	85.2331869231	180.0	38.6892331653
Oahu	2020072119	62.0353062	180.0	38.6892331653
Oahu	2020072120	69.8	180.0	17.99
Oahu	2020072121	64.5	180.0	17.99
Oahu	2020072122	64.2	180.0	17.99
Oahu	2020072123	71.6	180.0	38.6892331653
Oahu	2020072200	70.1	180.0	17.99
Oahu	2020072201	77.9	180.0	17.99
Oahu	2020072202	77.1	180.0	17.99
Oahu	2020072203	74.9	180.0	17.99
Oahu	2020072204	58.6	180.0	17.99
Oahu	2020072205	62.0	180.0	17.99
Oahu	2020072206	66.300211552	180.0	38.6892331653
Oahu	2020072207	78.3866949231	180.0	38.6892331653
Oahu	2020072208	108.87933	180.0	38.6892331653
Oahu	2020072209	133.895137692	180.0	38.6892331653
Oahu	2020072210	160.627819231	180.0	38.6892331653
Oahu	2020072211	165.690821538	180.0	38.6892331653
Oahu	2020072212	194.372470769	180.0	38.6892331653
Oahu	2020072213	182.096913846	180.0	38.6892331653
Oahu	2020072214	161.22279	180.0	38.6892331653
Oahu	2020072215	140.773755385	180.0	38.6892331653
Oahu	2020072216	127.314683077	180.0	38.6892331653
Oahu	2020072217	113.971144615	180.0	38.6892331653
Oahu	2020072218	91.7171753846	180.0	38.6892331653
Oahu	2020072219	81.5940167308	180.0	38.6892331653
Oahu	2020072220	79.1	180.0	17.99
Oahu	2020072221	77.3	180.0	17.99
Oahu	2020072222	72.5	180.0	17.99
Oahu	2020072223	68.2	180.0	38.6892331653
Oahu	2020072300	51.5	180.0	17.99
Oahu	2020072301	51.6	180.0	17.99
Oahu	2020072302	45.6	180.0	17.99
Oahu	2020072303	44.4	180.0	17.99
Oahu	2020072304	45.0	180.0	17.99
Oahu	2020072305	47.7	180.0	17.99
Oahu	2020072306	46.1	180.0	32.3879787202
Oahu	2020072307	61.5735669231	180.0	38.6892331653
Oahu	2020072308	103.998431538	180.0	38.6892331653
Oahu	2020072309	130.527161538	180.0	38.6892331653
Oahu	2020072310	160.66156	180.0	38.6892331653
Oahu	2020072311	171.657753077	180.0	38.6892331653
Oahu	2020072312	181.675809231	180.0	38.6892331653
Oahu	2020072313	170.619254615	180.0	38.6892331653
Oahu	2020072314	177.250003846	180.0	38.6892331653
Oahu	2020072315	148.584371538	180.0	38.6892331653
Oahu	2020072316	128.024131538	180.0	38.6892331653
Oahu	2020072317	101.039995385	180.0	38.6892331653
Oahu	2020072318	68.8151069231	180.0	38.6892331653
Oahu	2020072319	62.9878504	180.0	38.6892331653
Oahu	2020072320	70.3	180.0	17.99
Oahu	2020072321	74.1	180.0	17.99
Oahu	2020072322	72.5	180.0	17.99
Oahu	2020072323	74.7	180.0	38.6892331653
Oahu	2020072400	74.8	180.0	17.99
Oahu	2020072401	67.0	180.0	17.99
Oahu	2020072402	78.0	180.0	17.99
Oahu	2020072403	54.0	180.0	17.99
Oahu	2020072404	44.9	180.0	17.99
Oahu	2020072405	42.5	180.0	17.99
Oahu	2020072406	44.8	180.0	31.4671130726
Oahu	2020072407	55.6486838462	180.0	38.6892331653
Oahu	2020072408	85.1596969231	180.0	38.6892331653
Oahu	2020072409	115.229174615	180.0	38.6892331653
Oahu	2020072410	138.842712308	180.0	38.6892331653
Oahu	2020072411	185.770572308	180.0	38.6892331653
Oahu	2020072412	204.787410769	180.0	38.6892331653
Oahu	2020072413	204.098299231	180.0	38.6892331653
Oahu	2020072414	184.289011538	180.0	38.6892331653
Oahu	2020072415	156.026293077	180.0	38.6892331653
Oahu	2020072416	116.373650769	180.0	38.6892331653
Oahu	2020072417	94.22519	180.0	38.6892331653
Oahu	2020072418	60.9650915385	180.0	38.6892331653
Oahu	2020072419	53.8568997	180.0	38.215149451
Oahu	2020072420	57.8	180.0	17.99
Oahu	2020072421	63.3	180.0	17.99
Oahu	2020072422	59.4	180.0	17.99
Oahu	2020072423	58.8	180.0	38.6892331653
Oahu	2020072500	57.4	180.0	17.99
Oahu	2020072501	58.0	180.0	17.99
Oahu	2020072502	57.1	180.0	17.99
Oahu	2020072503	55.0	180.0	17.99
Oahu	2020072504	43.4	180.0	17.99
Oahu	2020072505	42.6	180.0	17.99
Oahu	2020072506	47.7	180.0	33.529804136
Oahu	2020072507	52.7078338462	180.0	37.336262523
Oahu	2020072508	97.0693523077	180.0	38.6892331653
Oahu	2020072509	129.420362308	180.0	38.6892331653
Oahu	2020072510	155.274098462	180.0	38.6892331653
Oahu	2020072511	168.319510769	180.0	38.6892331653
Oahu	2020072512	181.481265385	180.0	38.6892331653
Oahu	2020072513	180.469570769	180.0	38.6892331653
Oahu	2020072514	169.409612308	180.0	38.6892331653
Oahu	2020072515	141.343692308	180.0	38.6892331653
Oahu	2020072516	113.762187692	180.0	38.6892331653
Oahu	2020072517	73.8098938462	180.0	38.6892331653
Oahu	2020072518	44.8057776923	180.0	31.4671130726
Oahu	2020072519	28.963184	180.0	21.3838048473
Oahu	2020072520	30.6	180.0	17.99
Oahu	2020072521	35.0	180.0	17.99
Oahu	2020072522	38.0	180.0	17.99
Oahu	2020072523	35.3	180.0	24.1095616988
Oahu	2020072600	35.6	180.0	17.99
Oahu	2020072601	41.9	180.0	17.99
Oahu	2020072602	50.6	180.0	17.99
Oahu	2020072603	36.6	180.0	17.99
Oahu	2020072604	35.4	180.0	17.99
Oahu	2020072605	43.4	180.0	17.99
Oahu	2020072606	57.2	180.0	38.6892331653
Oahu	2020072607	66.9195053846	180.0	38.6892331653
Oahu	2020072608	100.007478462	180.0	38.6892331653
Oahu	2020072609	123.989277692	180.0	38.6892331653
Oahu	2020072610	158.582423846	180.0	38.6892331653
Oahu	2020072611	189.312541538	180.0	38.6892331653
Oahu	2020072612	203.697100769	180.0	38.6892331653
Oahu	2020072613	209.964701538	180.0	38.6892331653
Oahu	2020072614	187.831378462	180.0	38.6892331653
Oahu	2020072615	172.942353077	180.0	38.6892331653
Oahu	2020072616	133.483897692	180.0	38.6892331653
Oahu	2020072617	108.79431	180.0	38.6892331653
Oahu	2020072618	79.8846969231	180.0	38.6892331653
Oahu	2020072619	64.2483725	180.0	38.6892331653
Oahu	2020072620	71.8	180.0	17.99
Oahu	2020072621	67.3	180.0	17.99
Oahu	2020072622	70.6	180.0	17.99
Oahu	2020072623	65.7	180.0	38.6892331653
Oahu	2020072700	68.5	180.0	17.99
Oahu	2020072701	66.3	180.0	17.99
Oahu	2020072702	66.1	180.0	17.99
Oahu	2020072703	49.8	180.0	17.99
Oahu	2020072704	43.9	180.0	17.99
Oahu	2020072705	44.2	180.0	17.99
Oahu	2020072706	38.7	180.0	26.5226140305
Oahu	2020072707	52.6233492308	180.0	37.336262523
Oahu	2020072708	91.2477453846	180.0	38.6892331653
Oahu	2020072709	120.256813846	180.0	38.6892331653
Oahu	2020072710	132.160956154	180.0	38.6892331653
Oahu	2020072711	167.236045385	180.0	38.6892331653
Oahu	2020072712	193.934317692	180.0	38.6892331653
Oahu	2020072713	199.969592308	180.0	38.6892331653
Oahu	2020072714	171.564323846	180.0	38.6892331653
Oahu	2020072715	149.236883846	180.0	38.6892331653
Oahu	2020072716	115.125386923	180.0	38.6892331653
Oahu	2020072717	81.5712969231	180.0	38.6892331653
Oahu	2020072718	59.7234530769	180.0	38.6892331653
Oahu	2020072719	57.7352253	180.0	38.6892331653
Oahu	2020072720	76.6	180.0	17.99
Oahu	2020072721	74.6	180.0	17.99
Oahu	2020072722	82.4	180.0	17.99
Oahu	2020072723	83.5	180.0	38.6892331653
Oahu	2020072800	82.7	180.0	17.99
Oahu	2020072801	77.4	180.0	17.99
Oahu	2020072802	76.1	180.0	17.99
Oahu	2020072803	63.8	180.0	17.99
Oahu	2020072804	50.2	180.0	17.99
Oahu	2020072805	44.8	180.0	17.99
Oahu	2020072806	49.0	180.0	34.6614301527
Oahu	2020072807	60.3472184615	180.0	38.6892331653
Oahu	2020072808	106.529351538	180.0	38.6892331653
Oahu	2020072809	133.801886923	180.0	38.6892331653
Oahu	2020072810	166.43263	180.0	38.6892331653
Oahu	2020072811	193.286750769	180.0	38.6892331653
Oahu	2020072812	219.104846154	180.0	38.6892331653
Oahu	2020072813	219.474024615	180.0	38.6892331653
Oahu	2020072814	195.936392308	180.0	38.6892331653
Oahu	2020072815	165.242636923	180.0	38.6892331653
Oahu	2020072816	125.574174615	180.0	38.6892331653
Oahu	2020072817	90.8260138462	180.0	38.6892331653
Oahu	2020072818	55.3491738462	180.0	38.6892331653
Oahu	2020072819	44.6551144	180.0	31.2358619776
Oahu	2020072820	50.9	180.0	17.99
Oahu	2020072821	64.5	180.0	17.99
Oahu	2020072822	63.3	180.0	17.99
Oahu	2020072823	62.3	180.0	38.6892331653
Oahu	2020072900	57.0	180.0	17.99
Oahu	2020072901	42.9	180.0	17.99
Oahu	2020072902	57.9	180.0	17.99
Oahu	2020072903	54.2	180.0	17.99
Oahu	2020072904	34.3	180.0	17.99
Oahu	2020072905	38.0	180.0	17.99
Oahu	2020072906	44.1	180.0	30.7721129598
Oahu	2020072907	45.4286317692	180.0	31.9283721581
Oahu	2020072908	93.1311092308	180.0	38.6892331653
Oahu	2020072909	130.613093077	180.0	38.6892331653
Oahu	2020072910	153.008914615	180.0	38.6892331653
Oahu	2020072911	183.207676923	180.0	38.6892331653
Oahu	2020072912	218.862354615	180.0	38.6892331653
Oahu	2020072913	212.245620769	180.0	38.6892331653
Oahu	2020072914	181.154900769	180.0	38.6892331653
Oahu	2020072915	152.725976154	180.0	38.6892331653
Oahu	2020072916	106.385766923	180.0	38.6892331653
Oahu	2020072917	82.6531315385	180.0	38.6892331653
Oahu	2020072918	51.2116507692	180.0	36.2287448974
Oahu	2020072919	37.5578523	180.0	25.8009229131
Oahu	2020072920	49.3	180.0	17.99
Oahu	2020072921	29.7	180.0	17.99
Oahu	2020072922	24.7	180.0	17.6787064608
Oahu	2020072923	18.7	180.0	15.9099474976
Oahu	2020073000	27.9	180.0	17.99
Oahu	2020073001	18.4	180.0	15.5537937421
Oahu	2020073002	24.8	180.0	17.7099450239
Oahu	2020073003	22.2	180.0	17.19
Oahu	2020073004	17.0	180.0	14.7204577145
Oahu	2020073005	20.0	180.0	16.3854737212
Oahu	2020073006	27.9	180.0	20.8053494419
Oahu	2020073007	41.4614284615	180.0	28.9003826515
Oahu	2020073008	84.0036492308	180.0	38.6892331653
Oahu	2020073009	104.093692308	180.0	38.6892331653
Oahu	2020073010	138.210261538	180.0	38.6892331653
Oahu	2020073011	170.05455	180.0	38.6892331653
Oahu	2020073012	199.688983846	180.0	38.6892331653
Oahu	2020073013	190.747833846	180.0	38.6892331653
Oahu	2020073014	168.272169231	180.0	38.6892331653
Oahu	2020073015	137.858894615	180.0	38.6892331653
Oahu	2020073016	103.497117692	180.0	38.6892331653
Oahu	2020073017	77.0615146154	180.0	38.6892331653
Oahu	2020073018	36.7864923077	180.0	25.0753360197
Oahu	2020073019	23.3393371	180.0	18.4785598711
Oahu	2020073020	21.4	180.0	17.0677710387
Oahu	2020073021	28.0	180.0	17.99
Oahu	2020073022	26.8	180.0	17.99
Oahu	2020073023	32.0	180.0	22.7443369245
Oahu	2020073100	27.4	180.0	17.99
Oahu	2020073101	27.6	180.0	17.99
Oahu	2020073102	29.2	180.0	17.99
Oahu	2020073103	29.6	180.0	17.99
Oahu	2020073104	25.9	180.0	17.99
Oahu	2020073105	27.2	180.0	17.99
Oahu	2020073106	27.1	180.0	20.5084353603
Oahu	2020073107	40.2794584615	180.0	27.9543924926
Oahu	2020073108	86.4045738462	180.0	38.6892331653
Oahu	2020073109	108.880352308	180.0	38.6892331653
Oahu	2020073110	147.232192308	180.0	38.6892331653
Oahu	2020073111	164.27896	180.0	38.6892331653
Oahu	2020073112	197.599653846	180.0	38.6892331653
Oahu	2020073113	203.084334615	180.0	38.6892331653
Oahu	2020073114	172.63058	180.0	38.6892331653
Oahu	2020073115	134.166396923	180.0	38.6892331653
Oahu	2020073116	113.00638	180.0	38.6892331653
Oahu	2020073117	89.1106223077	180.0	38.6892331653
Oahu	2020073118	52.1721823077	180.0	36.8944476013
Oahu	2020073119	27.3425381	180.0	20.6575423137
Oahu	2020073120	38.8	180.0	17.99
Oahu	2020073121	36.6	180.0	17.99
Oahu	2020073122	43.9	180.0	17.99
Oahu	2020073123	54.2	180.0	38.4338872051
Oahu	2020080100	52.9	180.0	17.99
Oahu	2020080101	49.8	180.0	17.99
Oahu	2020080102	49.2	180.0	17.99
Oahu	2020080103	43.7	180.0	17.99
Oahu	2020080104	37.0	180.0	17.99
Oahu	2020080105	35.9	180.0	17.99
Oahu	2020080106	40.5	180.0	27.9543924926
Oahu	2020080107	46.6915607692	180.0	32.8459386793
Oahu	2020080108	80.5278061538	180.0	38.6892331653
Oahu	2020080109	101.136898462	180.0	38.6892331653
Oahu	2020080110	131.449553846	180.0	38.6892331653
Oahu	2020080111	140.130347692	180.0	38.6892331653
Oahu	2020080112	151.663466154	180.0	38.6892331653
Oahu	2020080113	153.904285385	180.0	38.6892331653
Oahu	2020080114	120.870723077	180.0	38.6892331653
Oahu	2020080115	103.897837692	180.0	38.6892331653
Oahu	2020080116	85.9849423077	180.0	38.6892331653
Oahu	2020080117	69.6723246154	180.0	38.6892331653
Oahu	2020080118	31.3271646154	180.0	22.4816759537
Oahu	2020080119	15.7456038	180.0	13.9679567108
Oahu	2020080120	16.3	180.0	14.3128146883
Oahu	2020080121	17.8	180.0	15.1715772736
Oahu	2020080122	14.0	180.0	13.1659020131
Oahu	2020080123	20.2	180.0	16.8097682482
Oahu	2020080200	25.6	180.0	17.9535215529
Oahu	2020080201	35.1	180.0	17.99
Oahu	2020080202	27.9	180.0	17.99
Oahu	2020080203	28.2	180.0	17.99
Oahu	2020080204	14.3	180.0	13.3913234449
Oahu	2020080205	9.7	180.0	10.0136292876
Oahu	2020080206	17.3	180.0	14.9634829401
Oahu	2020080207	25.2698553846	180.0	19.5858501008
Oahu	2020080208	74.59427	180.0	38.6892331653
Oahu	2020080209	91.3036353846	180.0	38.6892331653
Oahu	2020080210	113.726357692	180.0	38.6892331653
Oahu	2020080211	129.594849231	180.0	38.6892331653
Oahu	2020080212	156.305292308	180.0	38.6892331653
Oahu	2020080213	164.837379231	180.0	38.6892331653
Oahu	2020080214	152.367642308	180.0	38.6892331653
Oahu	2020080215	122.23731	180.0	38.6892331653
Oahu	2020080216	89.9711830769	180.0	38.6892331653
Oahu	2020080217	71.7366584615	180.0	38.6892331653
Oahu	2020080218	38.0918515385	180.0	26.0419184476
Oahu	2020080219	22.1354849	180.0	17.8312118639
Oahu	2020080220	44.7	180.0	17.99
Oahu	2020080221	41.0	180.0	17.99
Oahu	2020080222	42.2	180.0	17.99
Oahu	2020080223	40.4	180.0	27.9543924926
Oahu	2020080300	35.4	180.0	17.99
Oahu	2020080301	39.5	180.0	17.99
Oahu	2020080302	38.4	180.0	17.99
Oahu	2020080303	31.2	180.0	17.99
Oahu	2020080304	30.2	180.0	17.99
Oahu	2020080305	32.2	180.0	17.99
Oahu	2020080306	32.9	180.0	23.1298041389
Oahu	2020080307	45.4067092308	180.0	31.9283721581
Oahu	2020080308	78.6621769231	180.0	38.6892331653
Oahu	2020080309	112.354193846	180.0	38.6892331653
Oahu	2020080310	133.342639231	180.0	38.6892331653
Oahu	2020080311	161.239430769	180.0	38.6892331653
Oahu	2020080312	191.92701	180.0	38.6892331653
Oahu	2020080313	182.574606154	180.0	38.6892331653
Oahu	2020080314	155.697382308	180.0	38.6892331653
Oahu	2020080315	135.786951538	180.0	38.6892331653
Oahu	2020080316	118.460846154	180.0	38.6892331653
Oahu	2020080317	94.9988630769	180.0	38.6892331653
Oahu	2020080318	62.1831807692	180.0	38.6892331653
Oahu	2020080319	50.5361394	180.0	35.7829478769
Oahu	2020080320	63.5	180.0	17.99
Oahu	2020080321	61.4	180.0	17.99
Oahu	2020080322	70.2	180.0	17.99
Oahu	2020080323	74.4	180.0	38.6892331653
Oahu	2020080400	72.0	180.0	17.99
Oahu	2020080401	60.4	180.0	17.99
Oahu	2020080402	50.4	180.0	17.99
Oahu	2020080403	39.7	180.0	17.99
Oahu	2020080404	45.2	180.0	17.99
Oahu	2020080405	43.3	180.0	17.99
Oahu	2020080406	44.2	180.0	31.004195522
Oahu	2020080407	55.5586323077	180.0	38.6892331653
Oahu	2020080408	102.286676923	180.0	38.6892331653
Oahu	2020080409	131.76339	180.0	38.6892331653
Oahu	2020080410	162.065013077	180.0	38.6892331653
Oahu	2020080411	194.823473846	180.0	38.6892331653
Oahu	2020080412	211.746738462	180.0	38.6892331653
Oahu	2020080413	225.410401538	180.0	38.6892331653
Oahu	2020080414	201.772793077	180.0	38.6892331653
Oahu	2020080415	158.937709231	180.0	38.6892331653
Oahu	2020080416	136.151703077	180.0	38.6892331653
Oahu	2020080417	101.255035385	180.0	38.6892331653
Oahu	2020080418	64.9021661538	180.0	38.6892331653
Oahu	2020080419	53.3204633	180.0	37.7764945826
Oahu	2020080420	51.0	180.0	17.99
Oahu	2020080421	64.2	180.0	17.99
Oahu	2020080422	71.6	180.0	17.99
Oahu	2020080423	62.6	180.0	38.6892331653
Oahu	2020080500	67.2	180.0	17.99
Oahu	2020080501	53.8	180.0	17.99
Oahu	2020080502	62.1	180.0	17.99
Oahu	2020080503	43.1	180.0	17.99
Oahu	2020080504	33.0	180.0	17.99
Oahu	2020080505	36.9	180.0	17.99
Oahu	2020080506	20.4	180.0	16.8097682482
Oahu	2020080507	42.5768646154	180.0	29.6054323424
Oahu	2020080508	75.6785538462	180.0	38.6892331653
Oahu	2020080509	102.070213846	180.0	38.6892331653
Oahu	2020080510	132.660228462	180.0	38.6892331653
Oahu	2020080511	157.029756923	180.0	38.6892331653
Oahu	2020080512	164.42813	180.0	38.6892331653
Oahu	2020080513	164.840645385	180.0	38.6892331653
Oahu	2020080514	146.039249231	180.0	38.6892331653
Oahu	2020080515	145.10585	180.0	38.6892331653
Oahu	2020080516	118.948235385	180.0	38.6892331653
Oahu	2020080517	86.8143984615	180.0	38.6892331653
Oahu	2020080518	51.7922030769	180.0	36.6729447895
Oahu	2020080519	40.4266321	180.0	27.9543924926
Oahu	2020080520	41.0	180.0	17.99
Oahu	2020080521	53.5	180.0	17.99
Oahu	2020080522	58.5	180.0	17.99
Oahu	2020080523	69.3	180.0	38.6892331653
Oahu	2020080600	70.4	180.0	17.99
Oahu	2020080601	72.0	180.0	17.99
Oahu	2020080602	70.1	180.0	17.99
Oahu	2020080603	67.1	180.0	17.99
Oahu	2020080604	66.9	180.0	17.99
Oahu	2020080605	60.8	180.0	17.99
Oahu	2020080606	81.2	180.0	38.6892331653
Oahu	2020080607	92.93179	180.0	38.6892331653
Oahu	2020080608	117.168953077	180.0	38.6892331653
Oahu	2020080609	134.833254615	180.0	38.6892331653
Oahu	2020080610	162.830795385	180.0	38.6892331653
Oahu	2020080611	185.603261538	180.0	38.6892331653
Oahu	2020080612	226.506917692	180.0	38.6892331653
Oahu	2020080613	233.101285385	180.0	38.6892331653
Oahu	2020080614	189.020483846	180.0	38.6892331653
