LOAD_ZONE	TIMEPOINT	lz_demand_mw
Oahu	2020103120	901.428759098053
Oahu	2020103121	837.5140428543091
Oahu	2020103122	759.3957781791687
Oahu	2020103123	683.6448907852173
Oahu	2020110100	631.0364603996277
Oahu	2020110101	605.2108407020569
Oahu	2020110102	592.2980308532715
Oahu	2020110103	588.7762308120728
Oahu	2020110104	598.1674194335938
Oahu	2020110105	618.1235909461975
Oahu	2020110106	649.8187184333801
Oahu	2020110107	735.512912273407
Oahu	2020110108	830.5982947349548
Oahu	2020110109	895.162045955658
Oahu	2020110110	931.5528273582458
Oahu	2020110111	956.2047123908997
Oahu	2020110112	965.5959010124207
Oahu	2020110113	973.8128781318665
Oahu	2020110114	983.2043051719666
Oahu	2020110115	1001.9866228103638
Oahu	2020110116	1001.9866228103638
Oahu	2020110117	976.161003112793
Oahu	2020110118	1057.159423828125
Oahu	2020110119	992.5954341888428
Oahu	2020110120	924.5094656944275
Oahu	2020110121	829.4243812561035
Oahu	2020110122	724.9477505683899
Oahu	2020110123	654.5141935348511
Oahu	2020110200	614.6019101142883
Oahu	2020110201	598.1674194335938
Oahu	2020110202	589.9501442909241
Oahu	2020110203	596.9935655593872
Oahu	2020110204	633.3841681480408
Oahu	2020110205	735.512912273407
