PROJECT	TIMEPOINT	proj_min_commit_fraction	proj_max_commit_fraction	proj_min_load_fraction
Oahu_Kahe_K3	2007061504	1.0	.	.
Oahu_Kahe_K4	2007061504	1.0	.	.
Oahu_Kahe_K5	2007061504	1.0	.	.
Oahu_Kahe_K6	2007061504	1.0	.	.
Oahu_AES_GEN1	2007061504	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061504	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061504	1.0	.	.
Oahu_Waiau_W7_W8	2007061504	1.0	.	.
Oahu_Waiau_W7_W8	2007061504	1.0	.	.
Oahu_HPower_GEN1	2007061505	1.0	.	.
Oahu_Kahe_K1	2007061505	1.0	.	.
Oahu_Kahe_K2	2007061505	1.0	.	.
Oahu_Kahe_K3	2007061505	1.0	.	.
Oahu_Kahe_K4	2007061505	1.0	.	.
Oahu_Kahe_K5	2007061505	1.0	.	.
Oahu_Kahe_K6	2007061505	1.0	.	.
Oahu_AES_GEN1	2007061505	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061505	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061505	1.0	.	.
Oahu_Waiau_W7_W8	2007061505	1.0	.	.
Oahu_Waiau_W7_W8	2007061505	1.0	.	.
Oahu_HPower_GEN1	2007061506	1.0	.	.
Oahu_Kahe_K1	2007061506	1.0	.	.
Oahu_Kahe_K2	2007061506	1.0	.	.
Oahu_Kahe_K3	2007061506	1.0	.	.
Oahu_Kahe_K4	2007061506	1.0	.	.
Oahu_Kahe_K5	2007061506	1.0	.	.
Oahu_Kahe_K6	2007061506	1.0	.	.
Oahu_AES_GEN1	2007061506	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061506	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061506	1.0	.	.
Oahu_Waiau_W7_W8	2007061506	1.0	.	.
Oahu_Waiau_W7_W8	2007061506	1.0	.	.
Oahu_HPower_GEN1	2007061507	1.0	.	.
Oahu_Kahe_K1	2007061507	1.0	.	.
Oahu_Kahe_K2	2007061507	1.0	.	.
Oahu_Kahe_K3	2007061507	1.0	.	.
Oahu_Kahe_K4	2007061507	1.0	.	.
Oahu_Kahe_K5	2007061507	1.0	.	.
Oahu_Kahe_K6	2007061507	1.0	.	.
Oahu_AES_GEN1	2007061507	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061507	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061507	1.0	.	.
Oahu_Waiau_W7_W8	2007061507	1.0	.	.
Oahu_Waiau_W7_W8	2007061507	1.0	.	.
Oahu_HPower_GEN1	2007061508	1.0	.	.
Oahu_Kahe_K1	2007061508	1.0	.	.
Oahu_Kahe_K2	2007061508	1.0	.	.
Oahu_Kahe_K3	2007061508	1.0	.	.
Oahu_Kahe_K4	2007061508	1.0	.	.
Oahu_Kahe_K5	2007061508	1.0	.	.
Oahu_Kahe_K6	2007061508	1.0	.	.
Oahu_AES_GEN1	2007061508	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061508	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061508	1.0	.	.
Oahu_Waiau_W7_W8	2007061508	1.0	.	.
Oahu_Waiau_W7_W8	2007061508	1.0	.	.
Oahu_HPower_GEN1	2007061509	1.0	.	.
Oahu_Kahe_K1	2007061509	1.0	.	.
Oahu_Kahe_K2	2007061509	1.0	.	.
Oahu_Kahe_K3	2007061509	1.0	.	.
Oahu_Kahe_K4	2007061509	1.0	.	.
Oahu_Kahe_K5	2007061509	1.0	.	.
Oahu_Kahe_K6	2007061509	1.0	.	.
Oahu_AES_GEN1	2007061509	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061509	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061509	1.0	.	.
Oahu_Waiau_W7_W8	2007061509	1.0	.	.
Oahu_Waiau_W7_W8	2007061509	1.0	.	.
Oahu_HPower_GEN1	2007061510	1.0	.	.
Oahu_Kahe_K1	2007061510	1.0	.	.
Oahu_Kahe_K2	2007061510	1.0	.	.
Oahu_Kahe_K3	2007061510	1.0	.	.
Oahu_Kahe_K4	2007061510	1.0	.	.
Oahu_Kahe_K5	2007061510	1.0	.	.
Oahu_Kahe_K6	2007061510	1.0	.	.
Oahu_AES_GEN1	2007061510	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061510	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061510	1.0	.	.
Oahu_Waiau_W7_W8	2007061510	1.0	.	.
Oahu_Waiau_W7_W8	2007061510	1.0	.	.
Oahu_HPower_GEN1	2007061511	1.0	.	.
Oahu_Kahe_K1	2007061511	1.0	.	.
Oahu_Kahe_K2	2007061511	1.0	.	.
Oahu_Kahe_K3	2007061511	1.0	.	.
Oahu_Kahe_K4	2007061511	1.0	.	.
Oahu_Kahe_K5	2007061511	1.0	.	.
Oahu_Kahe_K6	2007061511	1.0	.	.
Oahu_AES_GEN1	2007061511	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061511	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061511	1.0	.	.
Oahu_Waiau_W7_W8	2007061511	1.0	.	.
Oahu_Waiau_W7_W8	2007061511	1.0	.	.
Oahu_HPower_GEN1	2007061512	1.0	.	.
Oahu_Kahe_K1	2007061512	1.0	.	.
Oahu_Kahe_K2	2007061512	1.0	.	.
Oahu_Kahe_K3	2007061512	1.0	.	.
Oahu_Kahe_K4	2007061512	1.0	.	.
Oahu_Kahe_K5	2007061512	1.0	.	.
Oahu_Kahe_K6	2007061512	1.0	.	.
Oahu_AES_GEN1	2007061512	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061512	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061512	1.0	.	.
Oahu_Waiau_W7_W8	2007061512	1.0	.	.
Oahu_Waiau_W7_W8	2007061512	1.0	.	.
Oahu_HPower_GEN1	2007061513	1.0	.	.
Oahu_Kahe_K1	2007061513	1.0	.	.
Oahu_Kahe_K2	2007061513	1.0	.	.
Oahu_Kahe_K3	2007061513	1.0	.	.
Oahu_Kahe_K4	2007061513	1.0	.	.
Oahu_Kahe_K5	2007061513	1.0	.	.
Oahu_Kahe_K6	2007061513	1.0	.	.
Oahu_AES_GEN1	2007061513	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061513	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061513	1.0	.	.
Oahu_Waiau_W7_W8	2007061513	1.0	.	.
Oahu_Waiau_W7_W8	2007061513	1.0	.	.
Oahu_HPower_GEN1	2007061514	1.0	.	.
Oahu_Kahe_K1	2007061514	1.0	.	.
Oahu_Kahe_K2	2007061514	1.0	.	.
Oahu_Kahe_K3	2007061514	1.0	.	.
Oahu_Kahe_K4	2007061514	1.0	.	.
Oahu_Kahe_K5	2007061514	1.0	.	.
Oahu_Kahe_K6	2007061514	1.0	.	.
Oahu_AES_GEN1	2007061514	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061514	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061514	1.0	.	.
Oahu_Waiau_W7_W8	2007061514	1.0	.	.
Oahu_Waiau_W7_W8	2007061514	1.0	.	.
Oahu_HPower_GEN1	2007061515	1.0	.	.
Oahu_Kahe_K1	2007061515	1.0	.	.
Oahu_Kahe_K2	2007061515	1.0	.	.
Oahu_Kahe_K3	2007061515	1.0	.	.
Oahu_Kahe_K4	2007061515	1.0	.	.
Oahu_Kahe_K5	2007061515	1.0	.	.
Oahu_Kahe_K6	2007061515	1.0	.	.
Oahu_AES_GEN1	2007061515	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061515	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061515	1.0	.	.
Oahu_Waiau_W7_W8	2007061515	1.0	.	.
Oahu_Waiau_W7_W8	2007061515	1.0	.	.
Oahu_HPower_GEN1	2007061516	1.0	.	.
Oahu_Kahe_K1	2007061516	1.0	.	.
Oahu_Kahe_K2	2007061516	1.0	.	.
Oahu_Kahe_K3	2007061516	1.0	.	.
Oahu_Kahe_K4	2007061516	1.0	.	.
Oahu_Kahe_K5	2007061516	1.0	.	.
Oahu_Kahe_K6	2007061516	1.0	.	.
Oahu_AES_GEN1	2007061516	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061516	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061516	1.0	.	.
Oahu_Waiau_W7_W8	2007061516	1.0	.	.
Oahu_Waiau_W7_W8	2007061516	1.0	.	.
Oahu_HPower_GEN1	2007061517	1.0	.	.
Oahu_Kahe_K1	2007061517	1.0	.	.
Oahu_Kahe_K2	2007061517	1.0	.	.
Oahu_Kahe_K3	2007061517	1.0	.	.
Oahu_Kahe_K4	2007061517	1.0	.	.
Oahu_Kahe_K5	2007061517	1.0	.	.
Oahu_Kahe_K6	2007061517	1.0	.	.
Oahu_AES_GEN1	2007061517	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061517	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061517	1.0	.	.
Oahu_Waiau_W7_W8	2007061517	1.0	.	.
Oahu_Waiau_W7_W8	2007061517	1.0	.	.
Oahu_HPower_GEN1	2007061518	1.0	.	.
Oahu_Kahe_K1	2007061518	1.0	.	.
Oahu_Kahe_K2	2007061518	1.0	.	.
Oahu_Kahe_K3	2007061518	1.0	.	.
Oahu_Kahe_K4	2007061518	1.0	.	.
Oahu_Kahe_K5	2007061518	1.0	.	.
Oahu_Kahe_K6	2007061518	1.0	.	.
Oahu_AES_GEN1	2007061518	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061518	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061518	1.0	.	.
Oahu_Waiau_W7_W8	2007061518	1.0	.	.
Oahu_Waiau_W7_W8	2007061518	1.0	.	.
Oahu_HPower_GEN1	2007061519	1.0	.	.
Oahu_Kahe_K1	2007061519	1.0	.	.
Oahu_Kahe_K2	2007061519	1.0	.	.
Oahu_Kahe_K3	2007061519	1.0	.	.
Oahu_Kahe_K4	2007061519	1.0	.	.
Oahu_Kahe_K5	2007061519	1.0	.	.
Oahu_Kahe_K6	2007061519	1.0	.	.
Oahu_AES_GEN1	2007061519	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061519	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061519	1.0	.	.
Oahu_Waiau_W7_W8	2007061519	1.0	.	.
Oahu_Waiau_W7_W8	2007061519	1.0	.	.
Oahu_HPower_GEN1	2007061520	1.0	.	.
Oahu_Kahe_K1	2007061520	1.0	.	.
Oahu_Kahe_K2	2007061520	1.0	.	.
Oahu_Kahe_K3	2007061520	1.0	.	.
Oahu_Kahe_K4	2007061520	1.0	.	.
Oahu_Kahe_K5	2007061520	1.0	.	.
Oahu_Kahe_K6	2007061520	1.0	.	.
Oahu_AES_GEN1	2007061520	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061520	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061520	1.0	.	.
Oahu_Waiau_W7_W8	2007061520	1.0	.	.
Oahu_Waiau_W7_W8	2007061520	1.0	.	.
Oahu_HPower_GEN1	2007061521	1.0	.	.
Oahu_Kahe_K1	2007061521	1.0	.	.
Oahu_Kahe_K2	2007061521	1.0	.	.
Oahu_Kahe_K3	2007061521	1.0	.	.
Oahu_Kahe_K4	2007061521	1.0	.	.
Oahu_Kahe_K5	2007061521	1.0	.	.
Oahu_Kahe_K6	2007061521	1.0	.	.
Oahu_AES_GEN1	2007061521	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061521	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061521	1.0	.	.
Oahu_Waiau_W7_W8	2007061521	1.0	.	.
Oahu_Waiau_W7_W8	2007061521	1.0	.	.
Oahu_HPower_GEN1	2007061522	1.0	.	.
Oahu_Kahe_K1	2007061522	1.0	.	.
Oahu_Kahe_K2	2007061522	1.0	.	.
Oahu_Kahe_K3	2007061522	1.0	.	.
Oahu_Kahe_K4	2007061522	1.0	.	.
Oahu_Kahe_K5	2007061522	1.0	.	.
Oahu_Kahe_K6	2007061522	1.0	.	.
Oahu_AES_GEN1	2007061522	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061522	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061522	1.0	.	.
Oahu_Waiau_W7_W8	2007061522	1.0	.	.
Oahu_Waiau_W7_W8	2007061522	1.0	.	.
Oahu_HPower_GEN1	2007061523	1.0	.	.
Oahu_Kahe_K1	2007061523	1.0	.	.
Oahu_Kahe_K2	2007061523	1.0	.	.
Oahu_Kahe_K3	2007061523	1.0	.	.
Oahu_Kahe_K4	2007061523	1.0	.	.
Oahu_Kahe_K5	2007061523	1.0	.	.
Oahu_Kahe_K6	2007061523	1.0	.	.
Oahu_AES_GEN1	2007061523	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061523	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007061523	1.0	.	.
Oahu_Waiau_W7_W8	2007061523	1.0	.	.
Oahu_Waiau_W7_W8	2007061523	1.0	.	.
Oahu_HPower_GEN1	2007071500	1.0	.	.
Oahu_Kahe_K1	2007071500	1.0	.	.
Oahu_Kahe_K2	2007071500	1.0	.	.
Oahu_Kahe_K3	2007071500	1.0	.	.
Oahu_Kahe_K4	2007071500	1.0	.	.
Oahu_Kahe_K5	2007071500	1.0	.	.
Oahu_Kahe_K6	2007071500	1.0	.	.
Oahu_AES_GEN1	2007071500	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071500	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071500	1.0	.	.
Oahu_Waiau_W7_W8	2007071500	1.0	.	.
Oahu_Waiau_W7_W8	2007071500	1.0	.	.
Oahu_HPower_GEN1	2007071501	1.0	.	.
Oahu_Kahe_K1	2007071501	1.0	.	.
Oahu_Kahe_K2	2007071501	1.0	.	.
Oahu_Kahe_K3	2007071501	1.0	.	.
Oahu_Kahe_K4	2007071501	1.0	.	.
Oahu_Kahe_K5	2007071501	1.0	.	.
Oahu_Kahe_K6	2007071501	1.0	.	.
Oahu_AES_GEN1	2007071501	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071501	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071501	1.0	.	.
Oahu_Waiau_W7_W8	2007071501	1.0	.	.
Oahu_Waiau_W7_W8	2007071501	1.0	.	.
Oahu_HPower_GEN1	2007071502	1.0	.	.
Oahu_Kahe_K1	2007071502	1.0	.	.
Oahu_Kahe_K2	2007071502	1.0	.	.
Oahu_Kahe_K3	2007071502	1.0	.	.
Oahu_Kahe_K4	2007071502	1.0	.	.
Oahu_Kahe_K5	2007071502	1.0	.	.
Oahu_Kahe_K6	2007071502	1.0	.	.
Oahu_AES_GEN1	2007071502	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071502	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071502	1.0	.	.
Oahu_Waiau_W7_W8	2007071502	1.0	.	.
Oahu_Waiau_W7_W8	2007071502	1.0	.	.
Oahu_HPower_GEN1	2007071503	1.0	.	.
Oahu_Kahe_K1	2007071503	1.0	.	.
Oahu_Kahe_K2	2007071503	1.0	.	.
Oahu_Kahe_K3	2007071503	1.0	.	.
Oahu_Kahe_K4	2007071503	1.0	.	.
Oahu_Kahe_K5	2007071503	1.0	.	.
Oahu_Kahe_K6	2007071503	1.0	.	.
Oahu_AES_GEN1	2007071503	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071503	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071503	1.0	.	.
Oahu_Waiau_W7_W8	2007071503	1.0	.	.
Oahu_Waiau_W7_W8	2007071503	1.0	.	.
Oahu_HPower_GEN1	2007071504	1.0	.	.
Oahu_Kahe_K1	2007071504	1.0	.	.
Oahu_Kahe_K2	2007071504	1.0	.	.
Oahu_Kahe_K3	2007071504	1.0	.	.
Oahu_Kahe_K4	2007071504	1.0	.	.
Oahu_Kahe_K5	2007071504	1.0	.	.
Oahu_Kahe_K6	2007071504	1.0	.	.
Oahu_AES_GEN1	2007071504	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071504	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071504	1.0	.	.
Oahu_Waiau_W7_W8	2007071504	1.0	.	.
Oahu_Waiau_W7_W8	2007071504	1.0	.	.
Oahu_HPower_GEN1	2007071505	1.0	.	.
Oahu_Kahe_K1	2007071505	1.0	.	.
Oahu_Kahe_K2	2007071505	1.0	.	.
Oahu_Kahe_K3	2007071505	1.0	.	.
Oahu_Kahe_K4	2007071505	1.0	.	.
Oahu_Kahe_K5	2007071505	1.0	.	.
Oahu_Kahe_K6	2007071505	1.0	.	.
Oahu_AES_GEN1	2007071505	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071505	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071505	1.0	.	.
Oahu_Waiau_W7_W8	2007071505	1.0	.	.
Oahu_Waiau_W7_W8	2007071505	1.0	.	.
Oahu_HPower_GEN1	2007071506	1.0	.	.
Oahu_Kahe_K1	2007071506	1.0	.	.
Oahu_Kahe_K2	2007071506	1.0	.	.
Oahu_Kahe_K3	2007071506	1.0	.	.
Oahu_Kahe_K4	2007071506	1.0	.	.
Oahu_Kahe_K5	2007071506	1.0	.	.
Oahu_Kahe_K6	2007071506	1.0	.	.
Oahu_AES_GEN1	2007071506	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071506	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071506	1.0	.	.
Oahu_Waiau_W7_W8	2007071506	1.0	.	.
Oahu_Waiau_W7_W8	2007071506	1.0	.	.
Oahu_HPower_GEN1	2007071507	1.0	.	.
Oahu_Kahe_K1	2007071507	1.0	.	.
Oahu_Kahe_K2	2007071507	1.0	.	.
Oahu_Kahe_K3	2007071507	1.0	.	.
Oahu_Kahe_K4	2007071507	1.0	.	.
Oahu_Kahe_K5	2007071507	1.0	.	.
Oahu_Kahe_K6	2007071507	1.0	.	.
Oahu_AES_GEN1	2007071507	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071507	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071507	1.0	.	.
Oahu_Waiau_W7_W8	2007071507	1.0	.	.
Oahu_Waiau_W7_W8	2007071507	1.0	.	.
Oahu_HPower_GEN1	2007071508	1.0	.	.
Oahu_Kahe_K1	2007071508	1.0	.	.
Oahu_Kahe_K2	2007071508	1.0	.	.
Oahu_Kahe_K3	2007071508	1.0	.	.
Oahu_Kahe_K4	2007071508	1.0	.	.
Oahu_Kahe_K5	2007071508	1.0	.	.
Oahu_Kahe_K6	2007071508	1.0	.	.
Oahu_AES_GEN1	2007071508	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071508	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071508	1.0	.	.
Oahu_Waiau_W7_W8	2007071508	1.0	.	.
Oahu_Waiau_W7_W8	2007071508	1.0	.	.
Oahu_HPower_GEN1	2007071509	1.0	.	.
Oahu_Kahe_K1	2007071509	1.0	.	.
Oahu_Kahe_K2	2007071509	1.0	.	.
Oahu_Kahe_K3	2007071509	1.0	.	.
Oahu_Kahe_K4	2007071509	1.0	.	.
Oahu_Kahe_K5	2007071509	1.0	.	.
Oahu_Kahe_K6	2007071509	1.0	.	.
Oahu_AES_GEN1	2007071509	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071509	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071509	1.0	.	.
Oahu_Waiau_W7_W8	2007071509	1.0	.	.
Oahu_Waiau_W7_W8	2007071509	1.0	.	.
Oahu_HPower_GEN1	2007071510	1.0	.	.
Oahu_Kahe_K1	2007071510	1.0	.	.
Oahu_Kahe_K2	2007071510	1.0	.	.
Oahu_Kahe_K3	2007071510	1.0	.	.
Oahu_Kahe_K4	2007071510	1.0	.	.
Oahu_Kahe_K5	2007071510	1.0	.	.
Oahu_Kahe_K6	2007071510	1.0	.	.
Oahu_AES_GEN1	2007071510	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071510	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071510	1.0	.	.
Oahu_Waiau_W7_W8	2007071510	1.0	.	.
Oahu_Waiau_W7_W8	2007071510	1.0	.	.
Oahu_HPower_GEN1	2007071511	1.0	.	.
Oahu_Kahe_K1	2007071511	1.0	.	.
Oahu_Kahe_K2	2007071511	1.0	.	.
Oahu_Kahe_K3	2007071511	1.0	.	.
Oahu_Kahe_K4	2007071511	1.0	.	.
Oahu_Kahe_K5	2007071511	1.0	.	.
Oahu_Kahe_K6	2007071511	1.0	.	.
Oahu_AES_GEN1	2007071511	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071511	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071511	1.0	.	.
Oahu_Waiau_W7_W8	2007071511	1.0	.	.
Oahu_Waiau_W7_W8	2007071511	1.0	.	.
Oahu_HPower_GEN1	2007071512	1.0	.	.
Oahu_Kahe_K1	2007071512	1.0	.	.
Oahu_Kahe_K2	2007071512	1.0	.	.
Oahu_Kahe_K3	2007071512	1.0	.	.
Oahu_Kahe_K4	2007071512	1.0	.	.
Oahu_Kahe_K5	2007071512	1.0	.	.
Oahu_Kahe_K6	2007071512	1.0	.	.
Oahu_AES_GEN1	2007071512	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071512	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071512	1.0	.	.
Oahu_Waiau_W7_W8	2007071512	1.0	.	.
Oahu_Waiau_W7_W8	2007071512	1.0	.	.
Oahu_HPower_GEN1	2007071513	1.0	.	.
Oahu_Kahe_K1	2007071513	1.0	.	.
Oahu_Kahe_K2	2007071513	1.0	.	.
Oahu_Kahe_K3	2007071513	1.0	.	.
Oahu_Kahe_K4	2007071513	1.0	.	.
Oahu_Kahe_K5	2007071513	1.0	.	.
Oahu_Kahe_K6	2007071513	1.0	.	.
Oahu_AES_GEN1	2007071513	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071513	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071513	1.0	.	.
Oahu_Waiau_W7_W8	2007071513	1.0	.	.
Oahu_Waiau_W7_W8	2007071513	1.0	.	.
Oahu_HPower_GEN1	2007071514	1.0	.	.
Oahu_Kahe_K1	2007071514	1.0	.	.
Oahu_Kahe_K2	2007071514	1.0	.	.
Oahu_Kahe_K3	2007071514	1.0	.	.
Oahu_Kahe_K4	2007071514	1.0	.	.
Oahu_Kahe_K5	2007071514	1.0	.	.
Oahu_Kahe_K6	2007071514	1.0	.	.
Oahu_AES_GEN1	2007071514	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071514	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071514	1.0	.	.
Oahu_Waiau_W7_W8	2007071514	1.0	.	.
Oahu_Waiau_W7_W8	2007071514	1.0	.	.
Oahu_HPower_GEN1	2007071515	1.0	.	.
Oahu_Kahe_K1	2007071515	1.0	.	.
Oahu_Kahe_K2	2007071515	1.0	.	.
Oahu_Kahe_K3	2007071515	1.0	.	.
Oahu_Kahe_K4	2007071515	1.0	.	.
Oahu_Kahe_K5	2007071515	1.0	.	.
Oahu_Kahe_K6	2007071515	1.0	.	.
Oahu_AES_GEN1	2007071515	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071515	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071515	1.0	.	.
Oahu_Waiau_W7_W8	2007071515	1.0	.	.
Oahu_Waiau_W7_W8	2007071515	1.0	.	.
Oahu_HPower_GEN1	2007071516	1.0	.	.
Oahu_Kahe_K1	2007071516	1.0	.	.
Oahu_Kahe_K2	2007071516	1.0	.	.
Oahu_Kahe_K3	2007071516	1.0	.	.
Oahu_Kahe_K4	2007071516	1.0	.	.
Oahu_Kahe_K5	2007071516	1.0	.	.
Oahu_Kahe_K6	2007071516	1.0	.	.
Oahu_AES_GEN1	2007071516	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071516	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071516	1.0	.	.
Oahu_Waiau_W7_W8	2007071516	1.0	.	.
Oahu_Waiau_W7_W8	2007071516	1.0	.	.
Oahu_HPower_GEN1	2007071517	1.0	.	.
Oahu_Kahe_K1	2007071517	1.0	.	.
Oahu_Kahe_K2	2007071517	1.0	.	.
Oahu_Kahe_K3	2007071517	1.0	.	.
Oahu_Kahe_K4	2007071517	1.0	.	.
Oahu_Kahe_K5	2007071517	1.0	.	.
Oahu_Kahe_K6	2007071517	1.0	.	.
Oahu_AES_GEN1	2007071517	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071517	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071517	1.0	.	.
Oahu_Waiau_W7_W8	2007071517	1.0	.	.
Oahu_Waiau_W7_W8	2007071517	1.0	.	.
Oahu_HPower_GEN1	2007071518	1.0	.	.
Oahu_Kahe_K1	2007071518	1.0	.	.
Oahu_Kahe_K2	2007071518	1.0	.	.
Oahu_Kahe_K3	2007071518	1.0	.	.
Oahu_Kahe_K4	2007071518	1.0	.	.
Oahu_Kahe_K5	2007071518	1.0	.	.
Oahu_Kahe_K6	2007071518	1.0	.	.
Oahu_AES_GEN1	2007071518	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071518	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071518	1.0	.	.
Oahu_Waiau_W7_W8	2007071518	1.0	.	.
Oahu_Waiau_W7_W8	2007071518	1.0	.	.
Oahu_HPower_GEN1	2007071519	1.0	.	.
Oahu_Kahe_K1	2007071519	1.0	.	.
Oahu_Kahe_K2	2007071519	1.0	.	.
Oahu_Kahe_K3	2007071519	1.0	.	.
Oahu_Kahe_K4	2007071519	1.0	.	.
Oahu_Kahe_K5	2007071519	1.0	.	.
Oahu_Kahe_K6	2007071519	1.0	.	.
Oahu_AES_GEN1	2007071519	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071519	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071519	1.0	.	.
Oahu_Waiau_W7_W8	2007071519	1.0	.	.
Oahu_Waiau_W7_W8	2007071519	1.0	.	.
Oahu_HPower_GEN1	2007071520	1.0	.	.
Oahu_Kahe_K1	2007071520	1.0	.	.
Oahu_Kahe_K2	2007071520	1.0	.	.
Oahu_Kahe_K3	2007071520	1.0	.	.
Oahu_Kahe_K4	2007071520	1.0	.	.
Oahu_Kahe_K5	2007071520	1.0	.	.
Oahu_Kahe_K6	2007071520	1.0	.	.
Oahu_AES_GEN1	2007071520	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071520	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071520	1.0	.	.
Oahu_Waiau_W7_W8	2007071520	1.0	.	.
Oahu_Waiau_W7_W8	2007071520	1.0	.	.
Oahu_HPower_GEN1	2007071521	1.0	.	.
Oahu_Kahe_K1	2007071521	1.0	.	.
Oahu_Kahe_K2	2007071521	1.0	.	.
Oahu_Kahe_K3	2007071521	1.0	.	.
Oahu_Kahe_K4	2007071521	1.0	.	.
Oahu_Kahe_K5	2007071521	1.0	.	.
Oahu_Kahe_K6	2007071521	1.0	.	.
Oahu_AES_GEN1	2007071521	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071521	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071521	1.0	.	.
